09000000 NewTextTable
098CDFB4 REDA19R17
098CDFBC REDA19R18
098CDFC4 REDA19R19
098CDFCC REDA19R20
098CDFD4 REDA19R21
098CDFDC REDA19R22
098CDFE4 REDA19R23
098CDFEC REDA19R24
098CDFF4 REDA19R25
098CDFFC REDA19R26
098CE004 REDA19R27
098CE00C REDA19R28
098CE014 REDA19R29
098CE01C REDA19R30
098CE024 REDA20R0
098CE02C REDA20R1
098CE034 REDA20R2
098CE03C REDA20R3
098CE044 REDA20R4
098CE04C REDA20R5
098CE054 REDA20R6
098CE05C REDA20R7
098CE064 REDA20R8
098CE06C REDA20R9
098CE074 REDA20R10
098CE07C REDA20R11
098CE084 REDA20R12
098CE08C REDA20R13
098CE094 REDA20R14
098CE09C REDA20R15
098CE0A4 REDA20R16
098CE0AC REDA20R17
098CE0B4 REDA20R18
098CE0BC REDA20R19
098CE0C4 REDA20R20
098CE0CC REDA20R21
098CE0D4 REDA20R22
098CE0DC REDA20R23
098CE0E4 REDA20R24
098CE0EC REDA20R25
098CE0F4 REDA20R26
098CE0FC REDA20R27
098CE104 REDA20R28
098CE10C REDA20R29
098CE114 REDA20R30
098CE11C REDA21R0
098CE124 REDA21R1
098CE12C REDA21R2
098CE134 REDA21R3
098CE13C REDA21R4
098CE144 REDA21R5
098CE14C REDA21R6
098CE154 REDA21R7
098CE15C REDA21R8
098CE164 REDA21R9
098CE16C REDA21R10
098CE174 REDA21R11
098CE17C REDA21R12
098CE184 REDA21R13
098CE18C REDA21R14
098CE194 REDA21R15
098CE19C REDA21R16
098CE1A4 REDA21R17
098CE1AC REDA21R18
098CE1B4 REDA21R19
098CE1BC REDA21R20
098CE1C4 REDA21R21
098CE1CC REDA21R22
098CE1D4 REDA21R23
098CE1DC REDA21R24
098CE1E4 REDA21R25
098CE1EC REDA21R26
098CE1F4 REDA21R27
098CE1FC REDA21R28
098CE204 REDA21R29
098CE20C REDA21R30
098CE214 REDA22R0
098CE21C REDA22R1
098CE224 REDA22R2
098CE22C REDA22R3
098CE234 REDA22R4
098CE23C REDA22R5
098CE244 REDA22R6
098CE24C REDA22R7
098CE254 REDA22R8
098CE25C REDA22R9
098CE264 REDA22R10
098CE26C REDA22R11
098CE274 REDA22R12
098CE27C REDA22R13
098CE284 REDA22R14
098CE28C REDA22R15
098CE294 REDA22R16
098CE29C REDA22R17
098CE2A4 REDA22R18
098CE2AC REDA22R19
098CE2B4 REDA22R20
098CE2BC REDA22R21
098CE2C4 REDA22R22
098CE2CC REDA22R23
098CE2D4 REDA22R24
098CE2DC REDA22R25
098CE2E4 REDA22R26
098CE2EC REDA22R27
098CE2F4 REDA22R28
098CE2FC REDA22R29
098CE304 REDA22R30
098CE30C REDA23R0
098CE314 REDA23R1
098CE31C REDA23R2
098CE324 REDA23R3
098CE32C REDA23R4
098CE334 REDA23R5
098CE33C REDA23R6
098CE344 REDA23R7
098CE34C REDA23R8
098CE354 REDA23R9
098CE35C REDA23R10
098CE364 REDA23R11
098CE36C REDA23R12
098CE374 REDA23R13
098CE37C REDA23R14
098CE384 REDA23R15
098CE38C REDA23R16
098CE394 REDA23R17
098CE39C REDA23R18
098CE3A4 REDA23R19
098CE3AC REDA23R20
098CE3B4 REDA23R21
098CE3BC REDA23R22
098CE3C4 REDA23R23
098CE3CC REDA23R24
098CE3D4 REDA23R25
098CE3DC REDA23R26
098CE3E4 REDA23R27
098CE3EC REDA23R28
098CE3F4 REDA23R29
098CE3FC REDA23R30
098CE404 REDA24R0
098CE40C REDA24R1
098CE414 REDA24R2
098CE41C REDA24R3
098CE424 REDA24R4
098CE42C REDA24R5
098CE434 REDA24R6
098CE43C REDA24R7
098CE444 REDA24R8
098CE44C REDA24R9
098CE454 REDA24R10
098CE45C REDA24R11
098CE464 REDA24R12
098CE46C REDA24R13
098CE474 REDA24R14
098CE47C REDA24R15
098CE484 REDA24R16
098CE48C REDA24R17
098CE494 REDA24R18
098CE49C REDA24R19
098CE4A4 REDA24R20
098CE4AC REDA24R21
098CE4B4 REDA24R22
098CE4BC REDA24R23
098CE4C4 REDA24R24
098CE4CC REDA24R25
098CE4D4 REDA24R26
098CE4DC REDA24R27
098CE4E4 REDA24R28
098CE4EC REDA24R29
098CE4F4 REDA24R30
098CE4FC REDA25R0
098CE504 REDA25R1
098CE50C REDA25R2
098CE514 REDA25R3
098CE51C REDA25R4
098CE524 REDA25R5
098CE52C REDA25R6
098CE534 REDA25R7
098CE53C REDA25R8
098CE544 REDA25R9
098CE54C REDA25R10
098CE554 REDA25R11
098CE55C REDA25R12
098CE564 REDA25R13
098CE56C REDA25R14
098CE574 REDA25R15
098CE57C REDA25R16
098CE584 REDA25R17
098CE58C REDA25R18
098CE594 REDA25R19
098CE59C REDA25R20
098CE5A4 REDA25R21
098CE5AC REDA25R22
098CE5B4 REDA25R23
098CE5BC REDA25R24
098CE5C4 REDA25R25
098CE5CC REDA25R26
098CE5D4 REDA25R27
098CE5DC REDA25R28
098CE5E4 REDA25R29
098CE5EC REDA25R30
098CE5F4 REDA26R0
098CE5FC REDA26R1
098CE604 REDA26R2
098CE60C REDA26R3
098CE614 REDA26R4
098CE61C REDA26R5
098CE624 REDA26R6
098CE62C REDA26R7
098CE634 REDA26R8
098CE63C REDA26R9
098CE644 REDA26R10
098CE64C REDA26R11
098CE654 REDA26R12
098CE65C REDA26R13
098CE664 REDA26R14
098CE66C REDA26R15
098CE674 REDA26R16
098CE67C REDA26R17
098CE684 REDA26R18
098CE68C REDA26R19
098CE694 REDA26R20
098CE69C REDA26R21
098CE6A4 REDA26R22
098CE6AC REDA26R23
098CE6B4 REDA26R24
098CE6BC REDA26R25
098CE6C4 REDA26R26
098CE6CC REDA26R27
098CE6D4 REDA26R28
098CE6DC REDA26R29
098CE6E4 REDA26R30
098CE6EC REDA27R0
098CE6F4 REDA27R1
098CE6FC REDA27R2
098CE704 REDA27R3
098CE70C REDA27R4
098CE714 REDA27R5
098CE71C REDA27R6
098CE724 REDA27R7
098CE72C REDA27R8
098CE734 REDA27R9
098CE73C REDA27R10
098CE744 REDA27R11
098CE74C REDA27R12
098CE754 REDA27R13
098CE75C REDA27R14
098CE764 REDA27R15
098CE76C REDA27R16
098CE774 REDA27R17
098CE77C REDA27R18
098CE784 REDA27R19
098CE78C REDA27R20
098CE794 REDA27R21
098CE79C REDA27R22
098CE7A4 REDA27R23
098CE7AC REDA27R24
098CE7B4 REDA27R25
098CE7BC REDA27R26
098CE7C4 REDA27R27
098CE7CC REDA27R28
098CE7D4 REDA27R29
098CE7DC REDA27R30
098CE7E4 REDA28R0
098CE7EC REDA28R1
098CE7F4 REDA28R2
098CE7FC REDA28R3
098CE804 REDA28R4
098CE80C REDA28R5
098CE814 REDA28R6
098CE81C REDA28R7
098CE824 REDA28R8
098CE82C REDA28R9
098CE834 REDA28R10
098CE83C REDA28R11
098CE844 REDA28R12
098CE84C REDA28R13
098CE854 REDA28R14
098CE85C REDA28R15
098CE864 REDA28R16
098CE86C REDA28R17
098CE874 REDA28R18
098CE87C REDA28R19
098CE884 REDA28R20
098CE88C REDA28R21
098CE894 REDA28R22
098CE89C REDA28R23
098CE8A4 REDA28R24
098CE8AC REDA28R25
098CE8B4 REDA28R26
098CE8BC REDA28R27
098CE8C4 REDA28R28
098CE8CC REDA28R29
098CE8D4 REDA28R30
098CE8DC REDA29R0
098CE8E4 REDA29R1
098CE8EC REDA29R2
098CE8F4 REDA29R3
098CE8FC REDA29R4
098CE904 REDA29R5
098CE90C REDA29R6
098CE914 REDA29R7
098CE91C REDA29R8
098CE924 REDA29R9
098CE92C REDA29R10
098CE934 REDA29R11
098CE93C REDA29R12
098CE944 REDA29R13
098CE94C REDA29R14
098CE954 REDA29R15
098CE95C REDA29R16
098CE964 REDA29R17
098CE96C REDA29R18
098CE974 REDA29R19
098CE97C REDA29R20
098CE984 REDA29R21
098CE98C REDA29R22
098CE994 REDA29R23
098CE99C REDA29R24
098CE9A4 REDA29R25
098CE9AC REDA29R26
098CE9B4 REDA29R27
098CE9BC REDA29R28
098CE9C4 REDA29R29
098CE9CC REDA29R30
098CE9D4 REDA30R0
098CE9DC REDA30R1
098CE9E4 REDA30R2
098CE9EC REDA30R3
098CE9F4 REDA30R4
098CE9FC REDA30R5
098CEA04 REDA30R6
098CEA0C REDA30R7
098CEA14 REDA30R8
098CEA1C REDA30R9
098CEA24 REDA30R10
098CEA2C REDA30R11
098CEA34 REDA30R12
098CEA3C REDA30R13
098CEA44 REDA30R14
098CEA4C REDA30R15
098CEA54 REDA30R16
098CEA5C REDA30R17
098CEA64 REDA30R18
098CEA6C REDA30R19
098CEA74 REDA30R20
098CEA7C REDA30R21
098CEA84 REDA30R22
098CEA8C REDA30R23
098CEA94 REDA30R24
098CEA9C REDA30R25
098CEAA4 REDA30R26
098CEAAC REDA30R27
098CEAB4 REDA30R28
098CEABC REDA30R29
098CEAC4 REDA30R30
02000000 .dbl:0004
02000000 gAISFrontLeft
02000004 .dbl:0004
02000004 gAISBackLeft
02000008 .dbl:0004
02000008 gAISFrontRight
0200000C .dbl:0004
0200000C gAISBackRight
0200005C .dbl:0008
0200005C gpBattleAnimFrameStartLookup
02000064 .dbl:0004
02000064 gpProcEkrBattle
02000068 .dbl:0004
02000068 gpProcEkrGauge
0200006C .dbl:0004
0200006C gpProcEkrDispUP
02001000 .wrd:0088
02001000 gpMapBuffer
02001168 .dbl:0004
02001168 gBonusClaimItemList
0200278C .byt:0050
0200278C gTradeMenuTextHandles
02002FDC .byt:0030
02002FDC gaBattleForecastTextStructs
02003C02 .wrd:0002
02003C02 gStatScreenVOffset
02003C08 .dbl:0004
02003C08 gpStatScreenUnit
02003C0C .dbl:0004
02003C0C gpStatScreenMoveUnit
02003C10 .dbl:0004
02003C10 gpCurrentHelpTextStruct
02003D2C .wrd:0008
02003D2C gpStatScreenPageBg0Map
020041C8 .dbl:0064
020041C8 gAISOAM_20041C8
0200472C .wrd:0480
0200472C gpStatScreenPageBg2Map
0200D6E0 .dbl:0004
0200D6E0 gSortedUnitList
0200F17C .byt:004c
0200F17C gStringBufferAlt
0200F1C8 .dbl:0c38
0200F1C8 gAISFrames_Left
020111A4 .byt:0028
020111A4 gPrepScreenMenuHelpTextArray
02011BC8 .dbl:0604
02011BC8 gAISFrames_Right
020121CC .byt:0108
020121CC gPrepScreenUnitList
020122D4 .byt:0640
020122D4 gPrepScreenItemList
02012F54 .wrd:0002
02012F54 gPrepScreenItemListSize
02017648 .byt:0018
02017648 gSomeFontStruct
02017660 .byt:0008
02017660 gSomeTextStruct
0201772C .dbl:0004
0201772C gBool_SpellFxActive
02017734 .dbl:0004
02017734 gBool_EfxDeathActive
0201774C .dbl:0004
0201774C gSomeSubAnim6CCounter
0201776C .dbl:0008
0201776C gpEfxStatusUnit
02017774 .dbl:0004
02017774 gpEfxWeaponIcon
02017778 .dbl:0004
02017778 gpEfxSpellCast
0201777C .dbl:0004
0201777C gpEfxHPBarColorChange
02017790 .byt:1d00
02017790 gSpellAnimBgGfxBuffer_Maybe
02019790 .wrd:0570
02019790 gSpellFxTsaBuffer
0201A790 .byt:0800
0201A790 gSpellAnimObjGfxBuffer_Maybe
0201FAD0 .dbl:0004
0201FAD0 gBattleAnimBoolEkrNamewinAppearActive
0201FB04 .dbl:0008
0201FB04 gBattleAnimBoolEndedRounds
0201FB18 .dbl:0004
0201FB18 gpEkrAnimeDrvProc
0201FB1C .dbl:0008
0201FB1C gpBattleAnimSomeSheetData
0201FB24 .dbl:0004
0201FB24 gpEkrTogiColor
02020048 .byt:0001
02020048 gSomeBattleAISStruct_RightUnit
02020054 .dbl:0004
02020054 gpSomeBattleAIS_RightUnit
02020058 .byt:0001
02020058 gSomeBattleAISStruct_LeftUnit
02020064 .dbl:0004
02020064 gpSomeBattleAIS_LeftUnit
020200B0 .dbl:0004
020200B0 gpEkrClasschg
020200B4 .dbl:0004
020200B4 gpEkrLevelup
0202010C .dbl:0004
0202010C gpSomeUnitStruct2
02020112 .wrd:0002
02020112 gLevelUpLevelBase
02020114 .wrd:0010
02020114 gLevelUpStatsBase
02020124 .wrd:0010
02020124 gLevelUpStatsAfter
0202013C .dbl:0004
0202013C gBattleAnimTriangleAttackEnded
02020140 .dbl:0004
02020140 gpBattlePopupProc
02020144 .dbl:0004
02020144 gBattlePopupEnded
02020188 .byt:2000
02020188 gGenericBuffer
020228A8 .wrd:0020
020228A8 gPaletteBuffer
020228C8 .wrd:0020
020228C8 gPalette1Buffer
020228E8 .wrd:0020
020228E8 gPalette2Buffer
02022908 .wrd:0020
02022908 gPalette3Buffer
02022928 .wrd:0020
02022928 gPalette4Buffer
02022968 .wrd:0020
02022968 gPalette6Buffer
02022988 .wrd:0020
02022988 gPalette7Buffer
02022A68 .wrd:0020
02022A68 gPaletteEBuffer
02022A88 .wrd:0020
02022A88 gPaletteFBuffer
02022AA8 .wrd:0020
02022AA8 gPalette10Buffer
02022AE8 .wrd:0020
02022AE8 gPalette12Buffer
02022B08 .wrd:0020
02022B08 gPalette13Buffer
02022B28 .wrd:0020
02022B28 gPalette14Buffer
02022B48 .wrd:0020
02022B48 gPalette15Buffer
02022B68 .wrd:0020
02022B68 gPalette16Buffer
02022B88 .wrd:0020
02022B88 gPalette17Buffer
02022BA8 .wrd:0020
02022BA8 gPalette18Buffer
02022BC8 .wrd:0020
02022BC8 gPalette19Buffer
02022BE8 .wrd:0020
02022BE8 gPalette1ABuffer
02022C08 .wrd:0020
02022C08 gPalette1BBuffer
02022C28 .wrd:0020
02022C28 gPalette1CBuffer
02022C48 .wrd:0020
02022C48 gPalette1DBuffer
02022C68 .wrd:0020
02022C68 gPalette1EBuffer
02022C88 .wrd:0020
02022C88 gPalette1FBuffer
02022CA8 .wrd:0800
02022CA8 gBg0MapBuffer
020234A8 .wrd:0800
020234A8 gBg1MapBuffer
02023CA8 .wrd:0800
02023CA8 gBg2MapBuffer
020244A8 .wrd:0800
020244A8 gBg3MapBuffer
02024CA8 .dbl:0004
02024CA8 gBg0MapTarget
02024CAC .dbl:0004
02024CAC gBg1MapTarget
02024CB0 .dbl:0004
02024CB0 gBg2MapTarget
02024CB4 .dbl:0004
02024CB4 gBg3MapTarget
02024CB8 .dbl:0004
02024CB8 gpMainCallback
02024CC0 .wrd:0002
02024CC0 gKeyState
02024CD4 .dbl:0004
02024CD4 gTileRegistryNextIndex
02024CD8 .dbl:0004
02024CD8 gTileRegistryTotalSize
02024CDC .byt:0180
02024CDC gTileRegistry
02024E5C .byt:0009
02024E5C gSoundStatus
02024E68 .dbl:1b00
02024E68 gProcStatePool
02026968 .dbl:0100
02026968 gProcAllocLookup
02026A6C .dbl:0004
02026A6C gProcAllocIterator
02026A70 .dbl:0020
02026A70 gProcRoot
02026A90 .byt:0380
02026A90 gIconIndexToDataLookup
02026E10 .byt:0020
02026E10 gIconDataToIndexLookup
02026E30 .byt:2014
02026E30 gDebugTextData
02028E44 .byt:000c
02028E44 gDebugNumberString
02028E50 .dbl:0004
02028E50 gDebugFontObjTileRoot
02028E54 .dbl:0004
02028E54 gDebugFontObjPaletteMask
02028E58 .byt:0018
02028E58 gDefaultFontData
02028E70 .dbl:0004
02028E70 gpCurrentFont
02028E74 .byt:0001
02028E74 gLang
02028E78 .byt:0001
02028E78 gSpecialUiCharAllocationTable
02028F78 .byt:0e10
02028F78 gAISArray
02029D88 .dbl:0004
02029D88 gpAISFirst
02029D8C .byt:0800
02029D8C gHiObjPool
0202A58C .byt:0100
0202A58C gHiObjNodes
0202A68C .dbl:0004
0202A68C gFaceGfxData
0202A6AC .byt:0555
0202A6AC gCurrentTextString
0202B6AC .dbl:0004
0202B6AC gCurrentTextIndex
0202B6B0 .wrd:0600
0202B6B0 gPaletteFadeBuffer
0202BCB0 .byt:0040
0202BCB0 gGameState
0202BCF0 .byt:004c
0202BCF0 gChapterData
0202BD3C .byt:0004
0202BD3C gPreviousCursorDisplayPosition
0202BD40 .dbl:0004
0202BD40 gCursorAnimationClockReference
0202BD44 .byt:0100
0202BD44 gSomeCameraMovementTableMaybe
0202BE44 .byt:0001
0202BE44 gActiveUnitId
0202BE48 .byt:0004
0202BE48 gActiveUnitPosition
0202BE4C .byt:1170
0202BE4C gUnitArrayBlue
0202CFBC .byt:0e10
0202CFBC gUnitArrayRed
0202DDCC .byt:05a0
0202DDCC gUnitArrayGreen
0202E36C .byt:0168
0202E36C gUnitArrayPurple
0202E4D4 .byt:0004
0202E4D4 gMapSize
0202E4D8 .dbl:0004
0202E4D8 gMapUnit
0202E4DC .dbl:0004
0202E4DC gMapTerrain
0202E4E0 .dbl:0004
0202E4E0 gMapMovement
0202E4E4 .dbl:0004
0202E4E4 gMapRange
0202E4E8 .dbl:0004
0202E4E8 gMapFog
0202E4EC .dbl:0004
0202E4EC gMapHidden
0202E4F0 .dbl:0004
0202E4F0 gMapMovement2
0202E4F4 .byt:07b8
0202E4F4 gMapUnitPool
0202ECAC .byt:07b8
0202ECAC gMapTerrainPool
0202F464 .byt:07b8
0202F464 gMapFogPool
0202FC1C .byt:07b8
0202FC1C gMapHiddenPool
020303D4 .byt:07b8
020303D4 gMapMovement2Pool
02030B8C .byt:2400
02030B8C gTileConfigBuffer
02032F8C .wrd:0f70
02032F8C gMapRawTilesPool
02033EFC .byt:0040
02033EFC gUnitMoveBuffer
02033F3C .dbl:0004
02033F3C gUnitSubject
02033F40 .byt:00d0
02033F40 gSMSGfxIndexLookup
02034010 .byt:2000
02034010 gSMSGfxBuffer_Frame1
02036010 .byt:2000
02036010 gSMSGfxBuffer_Frame2
02038010 .byt:2000
02038010 gSMSGfxBuffer_Frame3
0203A010 .dbl:0004
0203A010 gSMS16xGfxIndexCounter
0203A014 .dbl:0004
0203A014 gSMS32xGfxIndexCounter
0203A018 .dbl:0004
0203A018 gSMSHandleArray
0203A4C8 .dbl:0004
0203A4C8 gSMSHandleIt
0203A4CC .dbl:0004
0203A4CC gSMSSyncFlag
0203A4D0 .dbl:0004
0203A4D0 gMapSpriteSwitchHoverTimer
0203A4D4 .byt:0018
0203A4D4 gBattleStats
0203A4EC .byt:0080
0203A4EC gBattleActor
0203A56C .byt:0080
0203A56C gBattleTarget
0203A5EC .dbl:001c
0203A5EC gRoundArray
0203A608 .dbl:0004
0203A608 gpCurrentRound
0203A610 .dbl:0004
0203A610 gpTradeMenuProc
0203A614 .byt:0200
0203A614 gTrapArray
0203A814 .byt:0008
0203A814 gTrapArrayBack
0203A81C .wrd:00c8
0203A81C gConvoyItemArray
0203A8E4 .dbl:0004
0203A8E4 gpSomeUnitPool
0203A8E8 .dbl:0004
0203A8E8 gpSomeUnitIt
0203A8EC .byt:0001
0203A8EC gSomeUnitCounter
0203A8F0 .byt:0020
0203A8F0 gArenaData
0203A910 .byt:0048
0203A910 gArenaOpponent
0203A958 .byt:0038
0203A958 gActionData
0203A990 .byt:0001
0203A990 gMovementArrowData
0203AA04 .byt:009b
0203AA04 gAiData
0203DB64 .byt:0018
0203DB64 gFont_203DB64
0203DD1C .byt:0008
0203DD1C gNameSelectNameBoxText
0203DDE0 .byt:0004
0203DDE0 gHandCursorPosition
0203DDE4 .dbl:0004
0203DDE4 gPreviousHandCursorUpdateTime
0203DDE8 .byt:0004
0203DDE8 gTargetPosition
0203DDEC .byt:0001
0203DDEC gTargetArray
0203E0EC .dbl:0004
0203E0EC gTargetArraySize
0203E0F4 .dbl:0004
0203E0F4 gBoolBattleDeamonActive
0203E0F8 .dbl:0004
0203E0F8 gpEkrBattleDeamon
0203E10C .wrd:0002
0203E10C gStoredBattleAnimId21Ptr
0203E10E .wrd:0002
0203E10E gStoredBattleAnimId22Ptr
0203E116 .wrd:0002
0203E116 gSomeAllegienceIdShort
0203E118 .wrd:0002
0203E118 gBattleSpellAnimationId1
0203E11A .wrd:0002
0203E11A gBattleSpellAnimationId2
0203E120 .wrd:0002
0203E120 gSomethingRelatedToAnimAndDistance
0203E12A .wrd:0028
0203E12A gBattleAnimRoundTypeArrayMaybe
0203E156 .wrd:0002
0203E156 gRoundDamageValuesMaybe
0203E182 .wrd:0004
0203E182 gBattleAnimAnimationIndex
0203E188 .dbl:0004
0203E188 gpUnitLeft_BattleStruct
0203E18C .dbl:0004
0203E18C gpUnitRight_BattleStruct
0203E190 .byt:0002
0203E190 gBattleCharacterIndices
0203E194 .dbl:0004
0203E194 gpExtraUnit1
0203E198 .dbl:0004
0203E198 gpExtraUnit2
0203E1A4 .dbl:0008
0203E1A4 gBattleAnimBoolLockSheetGraphicsMaybe
0203E1AC .wrd:0004
0203E1AC gBattleHpDisplayedValue
0203E1E4 .dbl:0004
0203E1E4 gBoolBattleAnimIsArena
0203E1F0 .byt:0063
0203E1F0 gMapAnimData
0203E764 .byt:0001
0203E764 gSomeUnitId
0203E768 .dbl:0004
0203E768 gSomeTextRelatedStuff
0203E778 .byt:0001
0203E778 gSomeX
0203E778 .byt:0001
0203E778 gSomeY
0203E77A .wrd:0002
0203E77A gSomeTextId
0203E884 .dbl:0004
0203E884 gBWLDataArray
0203E88E .byt:0001
0203E88E gBoolSramWorking
0203E890 .dbl:0004
0203E890 gpBWLSaveTarget
0203E894 .byt:0010
0203E894 gBWLDataStorage
0203ECF4 .dbl:00c0
0203ECF4 gChapterWinDataArray
0203EDB4 .dbl:0004
0203EDB4 gBonusContentFlags
0203EF64 .byt:0001
0203EF64 gSaveMenuRTextData
0203EFB8 .byt:0140
0203EFB8 gEventUnitDataBuffer
03000000 .wrd:0006
03000000 gRNState
03000008 .dbl:0004
03000008 gAestheticRandState
0300000C .byt:0001
0300000C gSoftResetEnabled
0300000C .byt:0001
0300000C gBgSyncBits
0300000E .byt:0001
0300000E gPaletteSyncFlag
03000010 .wrd:0002
03000010 gKeyStatusIgnore
03000014 .dbl:0004
03000014 gGameClock
03000020 .dbl:0004
03000020 gpOAMHiBuffer
03000024 .dbl:0004
03000024 gpOAMHiTarget
0300002A .wrd:0002
0300002A gpOAMHiSize
03000030 .dbl:0004
03000030 gpOAMLoBuffer
03000034 .dbl:0004
03000034 gpOAMLoTarget
0300003A .wrd:0002
0300003A gpOAMLoSize
03000040 .dbl:0004
03000040 gpMusicProcA
03000044 .dbl:0004
03000044 gpMusicProcB
03000048 .byt:0001
03000048 gDialogueState
030000D0 .byt:0018
030000D0 gDialogueText
030000E8 .dbl:0004
030000E8 gDialogueTextChoiceResult
030000F0 .byt:0018
030000F0 gDialogueFont
03000108 .byt:0320
03000108 gApPool
03000428 .byt:000c
03000428 gEvent1EData
03000434 .dbl:0004
03000434 gEventRangeDisplayUnit
03000438 .byt:0080
03000438 gEventCallQueue
030004B8 .dbl:0034
030004B8 gEventSlot
030004EC .dbl:0004
030004EC gEventSlotQP
030004F0 .dbl:0078
030004F0 gEventQueue
03000568 .dbl:0004
03000568 gEventCounter
03000570 .dbl:0040
03000570 gEventCallStack
030005F0 .dbl:0004
030005F0 gpPopupUnit
030005F4 .wrd:0002
030005F4 gPopupItem
030005F8 .dbl:0004
030005F8 gPopupNumber
03000600 .byt:0100
03000600 gSomeUnitWordArray
03000800 .byt:0008
03000800 gSomeUtilityTextHandle
03000808 .dbl:0004
03000808 gpCurrentInitMap
03000810 .dbl:07b8
03000810 gMapMovementPool
03000FC8 .dbl:07b8
03000FC8 gMapRangePool
030017A0 .byt:0028
030017A0 gDungeonState
030017C8 .byt:0001
030017C8 gAiScriptEndedFlag
030017CC .dbl:0004
030017CC gBoolIsAi2
030017D0 .dbl:0004
030017D0 gpAiScriptCurrent
030017D4 .dbl:0004
030017D4 gpCurrentAiFunctionCall
030017D8 .dbl:0004
030017D8 gpAiBattleWeightFactorTable
030017E0 .byt:0001
030017E0 gSioBaudRate
03001850 .byt:0001
03001850 gStr_3001850
03001870 .byt:0080
03001870 gMenuRelatedList
03001900 .byt:0130
03001900 gMoveUnitExtraDataArray
03001A30 .byt:0001
03001A30 gUsedBuffersBitfield
03001A34 .byt:0200
03001A34 gExtraLongEventMoveBuffer
03001C38 .byt:0014
03001C38 gSummonedUnitDefinitionBuffer
03001C80 .byt:0040
03001C80 gActiveEventRegistry
03003070 .dbl:0004
03003070 gOAMLoIt
03003080 .byt:0070
03003080 gLCDIOBuffer
030030F0 .dbl:0038
030030F0 gIRQHandlers
03003128 .dbl:0004
03003128 gpARM_FillMovementMapCore
0300312C .wrd:0002
0300312C gCurrentRotScaleIndex
03003130 .dbl:0004
03003130 gpARM_PushToHiOAM
03003134 .dbl:0004
03003134 gpHBlankCallback
03003140 .dbl:0600
03003140 gSharedOAMBuffer
03003740 .dbl:0004
03003740 gpARM_Draw1DTileTextGlyphCore
03003744 .dbl:0004
03003744 gOAMHiIt
03003748 .dbl:0004
03003748 gpHBlankCallback2
03003750 .arm
03003750 gStart_IRAMCodeCopied
03004150 .dbl:0004
03004150 gpARM_HuffmanTextDecomp
03004154 .dbl:0004
03004154 gpARM_PushToLoOAM
03004158 .dbl:0004
03004158 gSomeRotScaleOAMIt
03004960 .dbl:0004
03004960 gpARM_Func5
03004970 .dbl:0004
03004970 gOAMAllocIt
03004980 .dbl:0010
03004980 gpFaceProcs
030049A0 .dbl:0004
030049A0 gpSubjectMap
03004BB0 .byt:0001
03004BB0 gCurrentMovCostTable
03004E50 .dbl:0004
03004E50 gActiveUnit
03004E60 .byt:000c
03004E60 gMovementFillConfig
03004F10 .dbl:0004
03004F10 gpAiDecisionMaker
03004FAC .dbl:0004
03004FAC gBattleAnimCurrentAISIndex
03005250 .byt:0020
03005250 gGlobalEidData
03005270 .byt:0010
03005270 gLocalEidData
03005280 .byt:00ce
03005280 gGMData
0300534E .dbl:0004
0300534E gGMapMonsterRnState
03006440 .byt:0040
03006440 gMusicPlayerInfo_3006440
03006650 .byt:0040
03006650 gMusicPlayerInfo_3006650
030067A0 .dbl:0004
030067A0 ReadSramFast
030067A4 .dbl:0004
030067A4 gpVerifySramFast
03007FF0 .dbl:0004
03007FF0 gpM4aMainThing
03007FF8 .wrd:0002
03007FF8 gIrqCheckFlags
03007FFC .dbl:0004
03007FFC gpGlobalIRQHandler
08000000 .arm
08000000 _start
080000FC .arm
080000FC GlobalIRQHandler
08000228 .dbl:0004
08000228 gStart_ARMCopy
08000304 .arm
08000304 ARM_ClearOAMBuffer
08000360 .arm
08000360 ARM_ComputeChecksum32
080003A8 .arm
080003A8 ARM_BgMapFillRect
080003E0 .arm
080003E0 ARM_BgMapCopyRect
0800043C .arm
0800043C ARM_BgMapApplyTsa
08000494 .arm
08000494 ARM_PushToHiOAM
08000534 .arm
08000534 ARM_PushToLoOAM
08000540 .dbl:0004
08000540 gSomeTextGlyphDrawingLookup
08000564 .arm
08000564 ARM_Draw1DTileTextGlyphCore
080006E4 .arm
080006E4 ARM_HuffmanTextDecomp
08000784 .arm
08000784 ARM_Func5
08000874 .arm
08000874 ARM_FillMovementMapCore
08000A20 .thumb
08000A20 AgbMain
08000B34 .thumb
08000B34 StoreIRQToIRAM
08000B74 .thumb
08000B74 IRQDummy
08000B78 .thumb
08000B78 SetIRQHandler
08000B88 .thumb
08000B88 RandNext
08000BC8 .thumb
08000BC8 RandInit
08000C34 .thumb
08000C34 SetRandState
08000C4C .thumb
08000C4C GetRandState
08000C64 .thumb
08000C64 NextRN_100
08000C80 .thumb
08000C80 NextRN_N
08000CA0 .thumb
08000CA0 Roll1RN
08000CB8 .thumb
08000CB8 Roll2RN
08000CDC .thumb
08000CDC AestheticRandInit
08000CE8 .thumb
08000CE8 AestheticRandNext
08000D00 .thumb
08000D00 EnableSoftReset
08000D0C .thumb
08000D0C DisableSoftReset
08000D18 .thumb
08000D18 IsSoftResetEnabled
08000D28 .thumb
08000D28 GetGameClock
08000D34 .thumb
08000D34 SetGameClock
08000D40 .thumb
08000D40 IncrementGameClock
08000DB8 .thumb
